event_id,status,research_stratum,admission_tier,trigger_type,jurisdiction,layer,coverage_status,denominator_class,denominator_reason,denominator_artifact,rate_reportable,observed_change_count,observed_no_change_count,coverage_gap_count,direct_attribution_count,plausible_attribution_count,first_change_timestamp,source_file
blender-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blender-ofac-2022.yaml
blender-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blender-ofac-2022.yaml
blender-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,0,1,2022-05-16T11:37:13+00:00,events/blender-ofac-2022.yaml
blender-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blender-ofac-2022.yaml
blender-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/blender-ofac-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blockfi-sec-lending-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blockfi-sec-lending-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blockfi-sec-lending-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/blockfi-sec-lending-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/blockfi-sec-lending-2022.yaml
blockfi-sec-lending-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,sec_action,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-02-14T00:00:00+00:00,events/blockfi-sec-lending-2022.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/btc-e-doj-2017.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/btc-e-doj-2017.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/btc-e-doj-2017.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2017-07-26T00:00:00+00:00,events/btc-e-doj-2017.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/btc-e-doj-2017.yaml
btc-e-doj-2017,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/btc-e-doj-2017.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-convoy-freeze-2022.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-convoy-freeze-2022.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-convoy-freeze-2022.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-convoy-freeze-2022.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-convoy-freeze-2022.yaml
canada-convoy-freeze-2022,admitted,S4_nation_state,empirical_case,nation_state_block,CA,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-02-15T00:00:00+00:00,events/canada-convoy-freeze-2022.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-csa-binance-withdrawal-2023.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-csa-binance-withdrawal-2023.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-csa-binance-withdrawal-2023.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-05-12T00:00:00+00:00,events/canada-csa-binance-withdrawal-2023.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/canada-csa-binance-withdrawal-2023.yaml
canada-csa-binance-withdrawal-2023,admitted,S4_nation_state,empirical_case,nation_state_block,CA,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-05-12T00:00:00+00:00,events/canada-csa-binance-withdrawal-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
celsius-bankruptcy-mashinsky-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-07-13T00:00:00+00:00,events/celsius-bankruptcy-mashinsky-doj-2023.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/cftc-v-ooki-dao-2022.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/cftc-v-ooki-dao-2022.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/cftc-v-ooki-dao-2022.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-06-08T00:00:00+00:00,events/cftc-v-ooki-dao-2022.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/cftc-v-ooki-dao-2022.yaml
cftc-v-ooki-dao-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,offramp_cex,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/cftc-v-ooki-dao-2022.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/chatex-ofac-2021.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/chatex-ofac-2021.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/chatex-ofac-2021.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2021-11-17T17:59:45+00:00,events/chatex-ofac-2021.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,0,0,1,0,2021-11-09T04:15:00+00:00,events/chatex-ofac-2021.yaml
chatex-ofac-2021,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/chatex-ofac-2021.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-ico-ban-2017-09.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-ico-ban-2017-09.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-ico-ban-2017-09.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/china-ico-ban-2017-09.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,0,0,1,0,2017-09-04T00:00:00+00:00,events/china-ico-ban-2017-09.yaml
china-ico-ban-2017-09,draft,S4_nation_state,empirical_case,nation_state_block,CN,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2017-09-04T00:00:00+00:00,events/china-ico-ban-2017-09.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,l1_consensus,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,1,0,0,1,0,2021-05-25T00:00:00+00:00,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-inner-mongolia-mining-ban-2021-05,draft,S4_nation_state,empirical_case,nation_state_block,CN,offramp_cex,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-inner-mongolia-mining-ban-2021-05.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,l4_frontend,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,1,0,0,0,1,2022-06-30T00:00:00+00:00,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,asset_onchain,partially_measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,0,0,0,1,2022-06-30T00:00:00+00:00,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-nft-secondary-trading-self-discipline-2022-06,draft,S4_nation_state,empirical_case,nation_state_block,CN,offramp_cex,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-nft-secondary-trading-self-discipline-2022-06.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2013-12,admitted,S4_nation_state,empirical_case,nation_state_block,CN,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2013-12-18T00:00:00+00:00,events/china-pboc-crypto-ban-2013-12.yaml
china-pboc-crypto-ban-2021,admitted,S4_nation_state,empirical_case,nation_state_block,CN,l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/china-pboc-crypto-ban-2021.yaml
